Entity,Code,Day,Weekly deaths
United Kingdom,GBR,2021-04-01,466
United Kingdom,GBR,2021-04-02,469
United Kingdom,GBR,2021-04-03,453
United Kingdom,GBR,2021-04-04,428
United Kingdom,GBR,2021-04-05,405
United Kingdom,GBR,2021-04-06,408
United Kingdom,GBR,2021-04-07,382
United Kingdom,GBR,2021-04-08,371
United Kingdom,GBR,2021-04-09,344
United Kingdom,GBR,2021-04-10,342
United Kingdom,GBR,2021-04-11,330
United Kingdom,GBR,2021-04-12,331
United Kingdom,GBR,2021-04-13,319
United Kingdom,GBR,2021-04-14,312
United Kingdom,GBR,2021-04-15,314
United Kingdom,GBR,2021-04-16,303
United Kingdom,GBR,2021-04-17,285
United Kingdom,GBR,2021-04-18,279
United Kingdom,GBR,2021-04-19,278
United Kingdom,GBR,2021-04-20,268
United Kingdom,GBR,2021-04-21,252
United Kingdom,GBR,2021-04-22,240
United Kingdom,GBR,2021-04-23,241
United Kingdom,GBR,2021-04-24,231
United Kingdom,GBR,2021-04-25,228
United Kingdom,GBR,2021-04-26,210
United Kingdom,GBR,2021-04-27,206
United Kingdom,GBR,2021-04-28,205
United Kingdom,GBR,2021-04-29,195
United Kingdom,GBR,2021-04-30,180
United Kingdom,GBR,2021-05-01,164
United Kingdom,GBR,2021-05-02,151
United Kingdom,GBR,2021-05-03,143
United Kingdom,GBR,2021-05-04,135
United Kingdom,GBR,2021-05-05,131
United Kingdom,GBR,2021-05-06,121
United Kingdom,GBR,2021-05-07,122
United Kingdom,GBR,2021-05-08,122
United Kingdom,GBR,2021-05-09,124
United Kingdom,GBR,2021-05-10,128
United Kingdom,GBR,2021-05-11,120
United Kingdom,GBR,2021-05-12,111
United Kingdom,GBR,2021-05-13,117
United Kingdom,GBR,2021-05-14,110
United Kingdom,GBR,2021-05-15,108
United Kingdom,GBR,2021-05-16,104
United Kingdom,GBR,2021-05-17,99
United Kingdom,GBR,2021-05-18,102
United Kingdom,GBR,2021-05-19,107
United Kingdom,GBR,2021-05-20,97
United Kingdom,GBR,2021-05-21,86
United Kingdom,GBR,2021-05-22,78
United Kingdom,GBR,2021-05-23,82
United Kingdom,GBR,2021-05-24,71
United Kingdom,GBR,2021-05-25,73
United Kingdom,GBR,2021-05-26,76
United Kingdom,GBR,2021-05-27,76
United Kingdom,GBR,2021-05-28,86
United Kingdom,GBR,2021-05-29,87
United Kingdom,GBR,2021-05-30,83
United Kingdom,GBR,2021-05-31,91
United Kingdom,GBR,2021-06-01,84
United Kingdom,GBR,2021-06-02,79
United Kingdom,GBR,2021-06-03,78
United Kingdom,GBR,2021-06-04,76
United Kingdom,GBR,2021-06-05,84
United Kingdom,GBR,2021-06-06,84
United Kingdom,GBR,2021-06-07,79
United Kingdom,GBR,2021-06-08,83
United Kingdom,GBR,2021-06-09,78
United Kingdom,GBR,2021-06-10,83
United Kingdom,GBR,2021-06-11,88
United Kingdom,GBR,2021-06-12,88
United Kingdom,GBR,2021-06-13,87
United Kingdom,GBR,2021-06-14,92
United Kingdom,GBR,2021-06-15,91
United Kingdom,GBR,2021-06-16,98
United Kingdom,GBR,2021-06-17,104
United Kingdom,GBR,2021-06-18,103
United Kingdom,GBR,2021-06-19,96
United Kingdom,GBR,2021-06-20,100
United Kingdom,GBR,2021-06-21,108
United Kingdom,GBR,2021-06-22,118
United Kingdom,GBR,2021-06-23,118
United Kingdom,GBR,2021-06-24,115
United Kingdom,GBR,2021-06-25,108
United Kingdom,GBR,2021-06-26,128
United Kingdom,GBR,2021-06-27,133
United Kingdom,GBR,2021-06-28,130
United Kingdom,GBR,2021-06-29,132
United Kingdom,GBR,2021-06-30,137
United Kingdom,GBR,2021-07-01,143
United Kingdom,GBR,2021-07-02,160
United Kingdom,GBR,2021-07-03,159
United Kingdom,GBR,2021-07-04,168
United Kingdom,GBR,2021-07-05,182
United Kingdom,GBR,2021-07-06,188
United Kingdom,GBR,2021-07-07,197
United Kingdom,GBR,2021-07-08,208
United Kingdom,GBR,2021-07-09,217
United Kingdom,GBR,2021-07-10,231
United Kingdom,GBR,2021-07-11,253
United Kingdom,GBR,2021-07-12,267
United Kingdom,GBR,2021-07-13,272
United Kingdom,GBR,2021-07-14,287
United Kingdom,GBR,2021-07-15,302
United Kingdom,GBR,2021-07-16,314
United Kingdom,GBR,2021-07-17,326
United Kingdom,GBR,2021-07-18,328
United Kingdom,GBR,2021-07-19,342
United Kingdom,GBR,2021-07-20,379
United Kingdom,GBR,2021-07-21,424
United Kingdom,GBR,2021-07-22,442
United Kingdom,GBR,2021-07-23,455
United Kingdom,GBR,2021-07-24,487
United Kingdom,GBR,2021-07-25,515
United Kingdom,GBR,2021-07-26,524
United Kingdom,GBR,2021-07-27,525
United Kingdom,GBR,2021-07-28,517
United Kingdom,GBR,2021-07-29,525
United Kingdom,GBR,2021-07-30,549
United Kingdom,GBR,2021-07-31,551
United Kingdom,GBR,2021-08-01,573
United Kingdom,GBR,2021-08-02,596
United Kingdom,GBR,2021-08-03,620
United Kingdom,GBR,2021-08-04,633
United Kingdom,GBR,2021-08-05,637
United Kingdom,GBR,2021-08-06,645
United Kingdom,GBR,2021-08-07,658
United Kingdom,GBR,2021-08-08,651
United Kingdom,GBR,2021-08-09,666
United Kingdom,GBR,2021-08-10,652
United Kingdom,GBR,2021-08-11,644
United Kingdom,GBR,2021-08-12,649
United Kingdom,GBR,2021-08-13,645
United Kingdom,GBR,2021-08-14,650
United Kingdom,GBR,2021-08-15,650
United Kingdom,GBR,2021-08-16,647
United Kingdom,GBR,2021-08-17,655
United Kingdom,GBR,2021-08-18,660
United Kingdom,GBR,2021-08-19,677
United Kingdom,GBR,2021-08-20,700
United Kingdom,GBR,2021-08-21,709
United Kingdom,GBR,2021-08-22,738
United Kingdom,GBR,2021-08-23,751
United Kingdom,GBR,2021-08-24,788
United Kingdom,GBR,2021-08-25,819
United Kingdom,GBR,2021-08-26,835
United Kingdom,GBR,2021-08-27,830
United Kingdom,GBR,2021-08-28,840
United Kingdom,GBR,2021-08-29,852
United Kingdom,GBR,2021-08-30,870
United Kingdom,GBR,2021-08-31,881
United Kingdom,GBR,2021-09-01,869
United Kingdom,GBR,2021-09-02,879
United Kingdom,GBR,2021-09-03,898
United Kingdom,GBR,2021-09-04,909
United Kingdom,GBR,2021-09-05,921
United Kingdom,GBR,2021-09-06,932
United Kingdom,GBR,2021-09-07,956
United Kingdom,GBR,2021-09-08,1005
United Kingdom,GBR,2021-09-09,1042
United Kingdom,GBR,2021-09-10,1060
United Kingdom,GBR,2021-09-11,1104
United Kingdom,GBR,2021-09-12,1103
United Kingdom,GBR,2021-09-13,1103
United Kingdom,GBR,2021-09-14,1081
United Kingdom,GBR,2021-09-15,1042
United Kingdom,GBR,2021-09-16,1047
United Kingdom,GBR,2021-09-17,1072
United Kingdom,GBR,2021-09-18,1054
United Kingdom,GBR,2021-09-19,1088
United Kingdom,GBR,2021-09-20,1080
United Kingdom,GBR,2021-09-21,1076
United Kingdom,GBR,2021-09-22,1117
United Kingdom,GBR,2021-09-23,1086
United Kingdom,GBR,2021-09-24,1076
United Kingdom,GBR,2021-09-25,1063
United Kingdom,GBR,2021-09-26,1018
United Kingdom,GBR,2021-09-27,1008
United Kingdom,GBR,2021-09-28,982
United Kingdom,GBR,2021-09-29,950
United Kingdom,GBR,2021-09-30,932
United Kingdom,GBR,2021-10-01,915
United Kingdom,GBR,2021-10-02,895
United Kingdom,GBR,2021-10-03,895
United Kingdom,GBR,2021-10-04,885
United Kingdom,GBR,2021-10-05,880
United Kingdom,GBR,2021-10-06,866
United Kingdom,GBR,2021-10-07,880
United Kingdom,GBR,2021-10-08,853
United Kingdom,GBR,2021-10-09,857
United Kingdom,GBR,2021-10-10,840
United Kingdom,GBR,2021-10-11,844
United Kingdom,GBR,2021-10-12,852
United Kingdom,GBR,2021-10-13,877
United Kingdom,GBR,2021-10-14,878
United Kingdom,GBR,2021-10-15,901
United Kingdom,GBR,2021-10-16,929
United Kingdom,GBR,2021-10-17,947
United Kingdom,GBR,2021-10-18,976
United Kingdom,GBR,2021-10-19,1003
United Kingdom,GBR,2021-10-20,1004
United Kingdom,GBR,2021-10-21,1010
United Kingdom,GBR,2021-10-22,1027
United Kingdom,GBR,2021-10-23,1030
United Kingdom,GBR,2021-10-24,1040
United Kingdom,GBR,2021-10-25,1062
United Kingdom,GBR,2021-10-26,1088
United Kingdom,GBR,2021-10-27,1098
United Kingdom,GBR,2021-10-28,1134
United Kingdom,GBR,2021-10-29,1157
United Kingdom,GBR,2021-10-30,1192
United Kingdom,GBR,2021-10-31,1227
United Kingdom,GBR,2021-11-01,1220
United Kingdom,GBR,2021-11-02,1248
United Kingdom,GBR,2021-11-03,1289
United Kingdom,GBR,2021-11-04,1276
United Kingdom,GBR,2021-11-05,1283
United Kingdom,GBR,2021-11-06,1253
United Kingdom,GBR,2021-11-07,1234
United Kingdom,GBR,2021-11-08,1239
United Kingdom,GBR,2021-11-09,1204
United Kingdom,GBR,2021-11-10,1175
United Kingdom,GBR,2021-11-11,1167
United Kingdom,GBR,2021-11-12,1151
United Kingdom,GBR,2021-11-13,1140
United Kingdom,GBR,2021-11-14,1119
United Kingdom,GBR,2021-11-15,1101
United Kingdom,GBR,2021-11-16,1075
United Kingdom,GBR,2021-11-17,1085
United Kingdom,GBR,2021-11-18,1094
United Kingdom,GBR,2021-11-19,1053
United Kingdom,GBR,2021-11-20,1026
United Kingdom,GBR,2021-11-21,1023
United Kingdom,GBR,2021-11-22,1014
United Kingdom,GBR,2021-11-23,1001
United Kingdom,GBR,2021-11-24,961
United Kingdom,GBR,2021-11-25,944
United Kingdom,GBR,2021-11-26,940
United Kingdom,GBR,2021-11-27,950
United Kingdom,GBR,2021-11-28,940
United Kingdom,GBR,2021-11-29,921
United Kingdom,GBR,2021-11-30,943
United Kingdom,GBR,2021-12-01,956
United Kingdom,GBR,2021-12-02,929
United Kingdom,GBR,2021-12-03,944
United Kingdom,GBR,2021-12-04,926
United Kingdom,GBR,2021-12-05,941
United Kingdom,GBR,2021-12-06,979
United Kingdom,GBR,2021-12-07,953
United Kingdom,GBR,2021-12-08,952
United Kingdom,GBR,2021-12-09,961
United Kingdom,GBR,2021-12-10,956
United Kingdom,GBR,2021-12-11,965
United Kingdom,GBR,2021-12-12,940
United Kingdom,GBR,2021-12-13,887
United Kingdom,GBR,2021-12-14,907
United Kingdom,GBR,2021-12-15,876
United Kingdom,GBR,2021-12-16,895
United Kingdom,GBR,2021-12-17,881
United Kingdom,GBR,2021-12-18,867
United Kingdom,GBR,2021-12-19,876
United Kingdom,GBR,2021-12-20,874
United Kingdom,GBR,2021-12-21,852
United Kingdom,GBR,2021-12-22,874
United Kingdom,GBR,2021-12-23,835
United Kingdom,GBR,2021-12-24,852
United Kingdom,GBR,2021-12-25,869
United Kingdom,GBR,2021-12-26,855
United Kingdom,GBR,2021-12-27,859
United Kingdom,GBR,2021-12-28,860
United Kingdom,GBR,2021-12-29,859
United Kingdom,GBR,2021-12-30,910
United Kingdom,GBR,2021-12-31,906
United Kingdom,GBR,2022-01-01,947
United Kingdom,GBR,2022-01-02,985
United Kingdom,GBR,2022-01-03,1050
United Kingdom,GBR,2022-01-04,1104
United Kingdom,GBR,2022-01-05,1149
United Kingdom,GBR,2022-01-06,1191
United Kingdom,GBR,2022-01-07,1241
United Kingdom,GBR,2022-01-08,1287
United Kingdom,GBR,2022-01-09,1360
United Kingdom,GBR,2022-01-10,1399
United Kingdom,GBR,2022-01-11,1469
United Kingdom,GBR,2022-01-12,1535
United Kingdom,GBR,2022-01-13,1563
United Kingdom,GBR,2022-01-14,1620
United Kingdom,GBR,2022-01-15,1641
United Kingdom,GBR,2022-01-16,1648
United Kingdom,GBR,2022-01-17,1692
United Kingdom,GBR,2022-01-18,1708
United Kingdom,GBR,2022-01-19,1696
United Kingdom,GBR,2022-01-20,1697
United Kingdom,GBR,2022-01-21,1679
United Kingdom,GBR,2022-01-22,1637
United Kingdom,GBR,2022-01-23,1650
United Kingdom,GBR,2022-01-24,1615
United Kingdom,GBR,2022-01-25,1577
United Kingdom,GBR,2022-01-26,1574
United Kingdom,GBR,2022-01-27,1534
United Kingdom,GBR,2022-01-28,1509
United Kingdom,GBR,2022-01-29,1528
United Kingdom,GBR,2022-01-30,1482
United Kingdom,GBR,2022-01-31,1439
United Kingdom,GBR,2022-02-01,1411
United Kingdom,GBR,2022-02-02,1389
United Kingdom,GBR,2022-02-03,1403
United Kingdom,GBR,2022-02-04,1395
United Kingdom,GBR,2022-02-05,1366
United Kingdom,GBR,2022-02-06,1324
United Kingdom,GBR,2022-02-07,1315
United Kingdom,GBR,2022-02-08,1283
United Kingdom,GBR,2022-02-09,1216
United Kingdom,GBR,2022-02-10,1167
United Kingdom,GBR,2022-02-11,1123
United Kingdom,GBR,2022-02-12,1056
United Kingdom,GBR,2022-02-13,1037
United Kingdom,GBR,2022-02-14,1009
United Kingdom,GBR,2022-02-15,978
United Kingdom,GBR,2022-02-16,996
United Kingdom,GBR,2022-02-17,971
United Kingdom,GBR,2022-02-18,960
United Kingdom,GBR,2022-02-19,960
United Kingdom,GBR,2022-02-20,947
United Kingdom,GBR,2022-02-21,925
United Kingdom,GBR,2022-02-22,925
United Kingdom,GBR,2022-02-23,877
United Kingdom,GBR,2022-02-24,864
United Kingdom,GBR,2022-02-25,850
United Kingdom,GBR,2022-02-26,853
United Kingdom,GBR,2022-02-27,845
United Kingdom,GBR,2022-02-28,826
United Kingdom,GBR,2022-03-01,818
United Kingdom,GBR,2022-03-02,813
United Kingdom,GBR,2022-03-03,799
United Kingdom,GBR,2022-03-04,826
United Kingdom,GBR,2022-03-05,804
United Kingdom,GBR,2022-03-06,796
United Kingdom,GBR,2022-03-07,794
United Kingdom,GBR,2022-03-08,770
United Kingdom,GBR,2022-03-09,788
United Kingdom,GBR,2022-03-10,801
United Kingdom,GBR,2022-03-11,761
United Kingdom,GBR,2022-03-12,770
United Kingdom,GBR,2022-03-13,778
United Kingdom,GBR,2022-03-14,800
United Kingdom,GBR,2022-03-15,817
United Kingdom,GBR,2022-03-16,835
United Kingdom,GBR,2022-03-17,838
United Kingdom,GBR,2022-03-18,878
United Kingdom,GBR,2022-03-19,900
United Kingdom,GBR,2022-03-20,951
United Kingdom,GBR,2022-03-21,993
United Kingdom,GBR,2022-03-22,1056
United Kingdom,GBR,2022-03-23,1078
United Kingdom,GBR,2022-03-24,1123
United Kingdom,GBR,2022-03-25,1135
United Kingdom,GBR,2022-03-26,1165
United Kingdom,GBR,2022-03-27,1176
United Kingdom,GBR,2022-03-28,1173
United Kingdom,GBR,2022-03-29,1158
United Kingdom,GBR,2022-03-30,1172
United Kingdom,GBR,2022-03-31,1201
United Kingdom,GBR,2022-04-01,1224
United Kingdom,GBR,2022-04-02,1250
United Kingdom,GBR,2022-04-03,1272
United Kingdom,GBR,2022-04-04,1302
United Kingdom,GBR,2022-04-05,1330
United Kingdom,GBR,2022-04-06,1332
United Kingdom,GBR,2022-04-07,1338
United Kingdom,GBR,2022-04-08,1353
United Kingdom,GBR,2022-04-09,1392
United Kingdom,GBR,2022-04-10,1426
United Kingdom,GBR,2022-04-11,1407
United Kingdom,GBR,2022-04-12,1416
United Kingdom,GBR,2022-04-13,1422
United Kingdom,GBR,2022-04-14,1419
United Kingdom,GBR,2022-04-15,1445
United Kingdom,GBR,2022-04-16,1406
United Kingdom,GBR,2022-04-17,1340
United Kingdom,GBR,2022-04-18,1331
United Kingdom,GBR,2022-04-19,1296
United Kingdom,GBR,2022-04-20,1285
United Kingdom,GBR,2022-04-21,1245
United Kingdom,GBR,2022-04-22,1184
United Kingdom,GBR,2022-04-23,1154
United Kingdom,GBR,2022-04-24,1137
United Kingdom,GBR,2022-04-25,1119
United Kingdom,GBR,2022-04-26,1088
United Kingdom,GBR,2022-04-27,1043
United Kingdom,GBR,2022-04-28,1009
United Kingdom,GBR,2022-04-29,983
United Kingdom,GBR,2022-04-30,951
United Kingdom,GBR,2022-05-01,904
United Kingdom,GBR,2022-05-02,865
United Kingdom,GBR,2022-05-03,847
United Kingdom,GBR,2022-05-04,828
United Kingdom,GBR,2022-05-05,810
United Kingdom,GBR,2022-05-06,765
United Kingdom,GBR,2022-05-07,722
United Kingdom,GBR,2022-05-08,712
United Kingdom,GBR,2022-05-09,708
United Kingdom,GBR,2022-05-10,680
United Kingdom,GBR,2022-05-11,653
United Kingdom,GBR,2022-05-12,647
United Kingdom,GBR,2022-05-13,636
United Kingdom,GBR,2022-05-14,618
United Kingdom,GBR,2022-05-15,592
United Kingdom,GBR,2022-05-16,555
United Kingdom,GBR,2022-05-17,543
United Kingdom,GBR,2022-05-18,526
United Kingdom,GBR,2022-05-19,497
United Kingdom,GBR,2022-05-20,464
United Kingdom,GBR,2022-05-21,441
United Kingdom,GBR,2022-05-22,441
United Kingdom,GBR,2022-05-23,424
United Kingdom,GBR,2022-05-24,410
United Kingdom,GBR,2022-05-25,407
United Kingdom,GBR,2022-05-26,386
United Kingdom,GBR,2022-05-27,374
United Kingdom,GBR,2022-05-28,373
United Kingdom,GBR,2022-05-29,346
United Kingdom,GBR,2022-05-30,331
United Kingdom,GBR,2022-05-31,302
United Kingdom,GBR,2022-06-01,290
United Kingdom,GBR,2022-06-02,290
United Kingdom,GBR,2022-06-03,281
United Kingdom,GBR,2022-06-04,283
United Kingdom,GBR,2022-06-05,266
United Kingdom,GBR,2022-06-06,270
United Kingdom,GBR,2022-06-07,270
United Kingdom,GBR,2022-06-08,262
United Kingdom,GBR,2022-06-09,244
United Kingdom,GBR,2022-06-10,262
United Kingdom,GBR,2022-06-11,242
United Kingdom,GBR,2022-06-12,258
United Kingdom,GBR,2022-06-13,252
United Kingdom,GBR,2022-06-14,265
United Kingdom,GBR,2022-06-15,263
United Kingdom,GBR,2022-06-16,266
United Kingdom,GBR,2022-06-17,268
United Kingdom,GBR,2022-06-18,298
United Kingdom,GBR,2022-06-19,299
United Kingdom,GBR,2022-06-20,311
United Kingdom,GBR,2022-06-21,315
United Kingdom,GBR,2022-06-22,322
United Kingdom,GBR,2022-06-23,344
United Kingdom,GBR,2022-06-24,372
United Kingdom,GBR,2022-06-25,377
United Kingdom,GBR,2022-06-26,380
United Kingdom,GBR,2022-06-27,407
United Kingdom,GBR,2022-06-28,429
United Kingdom,GBR,2022-06-29,445
United Kingdom,GBR,2022-06-30,459
United Kingdom,GBR,2022-07-01,469
United Kingdom,GBR,2022-07-02,482
United Kingdom,GBR,2022-07-03,513
United Kingdom,GBR,2022-07-04,532
United Kingdom,GBR,2022-07-05,532
United Kingdom,GBR,2022-07-06,559
United Kingdom,GBR,2022-07-07,589
United Kingdom,GBR,2022-07-08,622
United Kingdom,GBR,2022-07-09,649
United Kingdom,GBR,2022-07-10,679
United Kingdom,GBR,2022-07-11,698
United Kingdom,GBR,2022-07-12,745
United Kingdom,GBR,2022-07-13,782
United Kingdom,GBR,2022-07-14,834
United Kingdom,GBR,2022-07-15,853
United Kingdom,GBR,2022-07-16,877
United Kingdom,GBR,2022-07-17,873
United Kingdom,GBR,2022-07-18,886
United Kingdom,GBR,2022-07-19,929
United Kingdom,GBR,2022-07-20,928
United Kingdom,GBR,2022-07-21,999
United Kingdom,GBR,2022-07-22,1055
United Kingdom,GBR,2022-07-23,1055
United Kingdom,GBR,2022-07-24,1067
United Kingdom,GBR,2022-07-25,1072
United Kingdom,GBR,2022-07-26,1045
United Kingdom,GBR,2022-07-27,1032
United Kingdom,GBR,2022-07-28,927
United Kingdom,GBR,2022-07-29,851
United Kingdom,GBR,2022-07-30,851
United Kingdom,GBR,2022-07-31,852
United Kingdom,GBR,2022-08-01,802
United Kingdom,GBR,2022-08-02,768
United Kingdom,GBR,2022-08-03,747
United Kingdom,GBR,2022-08-04,729
United Kingdom,GBR,2022-08-05,721
United Kingdom,GBR,2022-08-06,680
United Kingdom,GBR,2022-08-07,649
United Kingdom,GBR,2022-08-08,637
United Kingdom,GBR,2022-08-09,639
United Kingdom,GBR,2022-08-10,646
United Kingdom,GBR,2022-08-11,634
United Kingdom,GBR,2022-08-12,603
United Kingdom,GBR,2022-08-13,616
United Kingdom,GBR,2022-08-14,636
United Kingdom,GBR,2022-08-15,663
United Kingdom,GBR,2022-08-16,653
United Kingdom,GBR,2022-08-17,642
United Kingdom,GBR,2022-08-18,623
United Kingdom,GBR,2022-08-19,603
United Kingdom,GBR,2022-08-20,568
United Kingdom,GBR,2022-08-21,530
United Kingdom,GBR,2022-08-22,514
United Kingdom,GBR,2022-08-23,485
United Kingdom,GBR,2022-08-24,461
United Kingdom,GBR,2022-08-25,468
United Kingdom,GBR,2022-08-26,464
United Kingdom,GBR,2022-08-27,450
United Kingdom,GBR,2022-08-28,425
United Kingdom,GBR,2022-08-29,407
United Kingdom,GBR,2022-08-30,407
United Kingdom,GBR,2022-08-31,396
United Kingdom,GBR,2022-09-01,361
United Kingdom,GBR,2022-09-02,384
United Kingdom,GBR,2022-09-03,379
United Kingdom,GBR,2022-09-04,383
United Kingdom,GBR,2022-09-05,379
United Kingdom,GBR,2022-09-06,363
United Kingdom,GBR,2022-09-07,348
United Kingdom,GBR,2022-09-08,345
United Kingdom,GBR,2022-09-09,331
United Kingdom,GBR,2022-09-10,334
United Kingdom,GBR,2022-09-11,324
United Kingdom,GBR,2022-09-12,318
United Kingdom,GBR,2022-09-13,304
United Kingdom,GBR,2022-09-14,308
United Kingdom,GBR,2022-09-15,318
United Kingdom,GBR,2022-09-16,302
United Kingdom,GBR,2022-09-17,304
United Kingdom,GBR,2022-09-18,305
United Kingdom,GBR,2022-09-19,297
United Kingdom,GBR,2022-09-20,306
United Kingdom,GBR,2022-09-21,312
United Kingdom,GBR,2022-09-22,312
United Kingdom,GBR,2022-09-23,304
United Kingdom,GBR,2022-09-24,305
United Kingdom,GBR,2022-09-25,320
United Kingdom,GBR,2022-09-26,329
United Kingdom,GBR,2022-09-27,330
United Kingdom,GBR,2022-09-28,347
United Kingdom,GBR,2022-09-29,365
United Kingdom,GBR,2022-09-30,390
United Kingdom,GBR,2022-10-01,407
United Kingdom,GBR,2022-10-02,417
United Kingdom,GBR,2022-10-03,449
United Kingdom,GBR,2022-10-04,472
United Kingdom,GBR,2022-10-05,489
United Kingdom,GBR,2022-10-06,513
United Kingdom,GBR,2022-10-07,550
United Kingdom,GBR,2022-10-08,580
United Kingdom,GBR,2022-10-09,617
United Kingdom,GBR,2022-10-10,628
United Kingdom,GBR,2022-10-11,665
United Kingdom,GBR,2022-10-12,675
United Kingdom,GBR,2022-10-13,693
United Kingdom,GBR,2022-10-14,721
United Kingdom,GBR,2022-10-15,736
United Kingdom,GBR,2022-10-16,751
United Kingdom,GBR,2022-10-17,768
United Kingdom,GBR,2022-10-18,774
United Kingdom,GBR,2022-10-19,798
United Kingdom,GBR,2022-10-20,797
United Kingdom,GBR,2022-10-21,771
United Kingdom,GBR,2022-10-22,782
United Kingdom,GBR,2022-10-23,778
United Kingdom,GBR,2022-10-24,781
United Kingdom,GBR,2022-10-25,777
United Kingdom,GBR,2022-10-26,766
United Kingdom,GBR,2022-10-27,774
United Kingdom,GBR,2022-10-28,765
United Kingdom,GBR,2022-10-29,749
United Kingdom,GBR,2022-10-30,725
United Kingdom,GBR,2022-10-31,710
United Kingdom,GBR,2022-11-01,705
United Kingdom,GBR,2022-11-02,682
United Kingdom,GBR,2022-11-03,650
United Kingdom,GBR,2022-11-04,638
United Kingdom,GBR,2022-11-05,615
United Kingdom,GBR,2022-11-06,625
United Kingdom,GBR,2022-11-07,607
United Kingdom,GBR,2022-11-08,567
United Kingdom,GBR,2022-11-09,561
United Kingdom,GBR,2022-11-10,541
United Kingdom,GBR,2022-11-11,525
United Kingdom,GBR,2022-11-12,496
United Kingdom,GBR,2022-11-13,471
United Kingdom,GBR,2022-11-14,438
United Kingdom,GBR,2022-11-15,436
United Kingdom,GBR,2022-11-16,421
United Kingdom,GBR,2022-11-17,423
United Kingdom,GBR,2022-11-18,413
United Kingdom,GBR,2022-11-19,413
United Kingdom,GBR,2022-11-20,398
United Kingdom,GBR,2022-11-21,411
United Kingdom,GBR,2022-11-22,417
United Kingdom,GBR,2022-11-23,408
United Kingdom,GBR,2022-11-24,400
United Kingdom,GBR,2022-11-25,406
United Kingdom,GBR,2022-11-26,403
United Kingdom,GBR,2022-11-27,387
United Kingdom,GBR,2022-11-28,377
United Kingdom,GBR,2022-11-29,371
United Kingdom,GBR,2022-11-30,379
United Kingdom,GBR,2022-12-01,374
United Kingdom,GBR,2022-12-02,361
United Kingdom,GBR,2022-12-03,364
United Kingdom,GBR,2022-12-04,374
United Kingdom,GBR,2022-12-05,382
United Kingdom,GBR,2022-12-06,374
United Kingdom,GBR,2022-12-07,377
United Kingdom,GBR,2022-12-08,398
United Kingdom,GBR,2022-12-09,415
United Kingdom,GBR,2022-12-10,431
United Kingdom,GBR,2022-12-11,450
United Kingdom,GBR,2022-12-12,463
United Kingdom,GBR,2022-12-13,486
United Kingdom,GBR,2022-12-14,492
United Kingdom,GBR,2022-12-15,484
United Kingdom,GBR,2022-12-16,517
United Kingdom,GBR,2022-12-17,505
United Kingdom,GBR,2022-12-18,522
United Kingdom,GBR,2022-12-19,544
United Kingdom,GBR,2022-12-20,573
United Kingdom,GBR,2022-12-21,618
United Kingdom,GBR,2022-12-22,664
United Kingdom,GBR,2022-12-23,677
United Kingdom,GBR,2022-12-24,732
United Kingdom,GBR,2022-12-25,763
United Kingdom,GBR,2022-12-26,816
United Kingdom,GBR,2022-12-27,847
United Kingdom,GBR,2022-12-28,861
United Kingdom,GBR,2022-12-29,890
United Kingdom,GBR,2022-12-30,914
United Kingdom,GBR,2022-12-31,933
United Kingdom,GBR,2023-01-01,971
United Kingdom,GBR,2023-01-02,976
United Kingdom,GBR,2023-01-03,976
United Kingdom,GBR,2023-01-04,976
United Kingdom,GBR,2023-01-05,973
United Kingdom,GBR,2023-01-06,979
United Kingdom,GBR,2023-01-07,992
United Kingdom,GBR,2023-01-08,951
United Kingdom,GBR,2023-01-09,922
United Kingdom,GBR,2023-01-10,916
United Kingdom,GBR,2023-01-11,920
United Kingdom,GBR,2023-01-12,897
United Kingdom,GBR,2023-01-13,854
United Kingdom,GBR,2023-01-14,827
United Kingdom,GBR,2023-01-15,817
United Kingdom,GBR,2023-01-16,799
United Kingdom,GBR,2023-01-17,788
United Kingdom,GBR,2023-01-18,765
United Kingdom,GBR,2023-01-19,742
United Kingdom,GBR,2023-01-20,738
United Kingdom,GBR,2023-01-21,703
United Kingdom,GBR,2023-01-22,679
United Kingdom,GBR,2023-01-23,651
United Kingdom,GBR,2023-01-24,614
United Kingdom,GBR,2023-01-25,580
United Kingdom,GBR,2023-01-26,570
United Kingdom,GBR,2023-01-27,544
United Kingdom,GBR,2023-01-28,532
United Kingdom,GBR,2023-01-29,529
United Kingdom,GBR,2023-01-30,527
United Kingdom,GBR,2023-01-31,527
United Kingdom,GBR,2023-02-01,512
United Kingdom,GBR,2023-02-02,492
United Kingdom,GBR,2023-02-03,497
United Kingdom,GBR,2023-02-04,501
United Kingdom,GBR,2023-02-05,493
United Kingdom,GBR,2023-02-06,486
United Kingdom,GBR,2023-02-07,482
United Kingdom,GBR,2023-02-08,478
United Kingdom,GBR,2023-02-09,482
United Kingdom,GBR,2023-02-10,482
United Kingdom,GBR,2023-02-11,470
United Kingdom,GBR,2023-02-12,475
United Kingdom,GBR,2023-02-13,470
United Kingdom,GBR,2023-02-14,467
United Kingdom,GBR,2023-02-15,464
United Kingdom,GBR,2023-02-16,476
United Kingdom,GBR,2023-02-17,475
United Kingdom,GBR,2023-02-18,487
United Kingdom,GBR,2023-02-19,495
United Kingdom,GBR,2023-02-20,512
