Entity,Code,Day,Weekly cases
United Kingdom,GBR,2020-01-09,0
United Kingdom,GBR,2020-01-10,0
United Kingdom,GBR,2020-01-11,0
United Kingdom,GBR,2020-01-12,0
United Kingdom,GBR,2020-01-13,0
United Kingdom,GBR,2020-01-14,0
United Kingdom,GBR,2020-01-15,0
United Kingdom,GBR,2020-01-16,0
United Kingdom,GBR,2020-01-17,0
United Kingdom,GBR,2020-01-18,0
United Kingdom,GBR,2020-01-19,0
United Kingdom,GBR,2020-01-20,0
United Kingdom,GBR,2020-01-21,0
United Kingdom,GBR,2020-01-22,0
United Kingdom,GBR,2020-01-23,0
United Kingdom,GBR,2020-01-24,0
United Kingdom,GBR,2020-01-25,0
United Kingdom,GBR,2020-01-26,0
United Kingdom,GBR,2020-01-27,0
United Kingdom,GBR,2020-01-28,0
United Kingdom,GBR,2020-01-29,0
United Kingdom,GBR,2020-01-30,0
United Kingdom,GBR,2020-01-31,0
United Kingdom,GBR,2020-02-01,1
United Kingdom,GBR,2020-02-02,1
United Kingdom,GBR,2020-02-03,1
United Kingdom,GBR,2020-02-04,2
United Kingdom,GBR,2020-02-05,20
United Kingdom,GBR,2020-02-06,20
United Kingdom,GBR,2020-02-07,21
United Kingdom,GBR,2020-02-08,20
United Kingdom,GBR,2020-02-09,20
United Kingdom,GBR,2020-02-10,23
United Kingdom,GBR,2020-02-11,23
United Kingdom,GBR,2020-02-12,6
United Kingdom,GBR,2020-02-13,10
United Kingdom,GBR,2020-02-14,10
United Kingdom,GBR,2020-02-15,11
United Kingdom,GBR,2020-02-16,11
United Kingdom,GBR,2020-02-17,8
United Kingdom,GBR,2020-02-18,7
United Kingdom,GBR,2020-02-19,7
United Kingdom,GBR,2020-02-20,3
United Kingdom,GBR,2020-02-21,2
United Kingdom,GBR,2020-02-22,1
United Kingdom,GBR,2020-02-23,3
United Kingdom,GBR,2020-02-24,3
United Kingdom,GBR,2020-02-25,9
United Kingdom,GBR,2020-02-26,10
United Kingdom,GBR,2020-02-27,13
United Kingdom,GBR,2020-02-28,15
United Kingdom,GBR,2020-02-29,23
United Kingdom,GBR,2020-03-01,33
United Kingdom,GBR,2020-03-02,37
United Kingdom,GBR,2020-03-03,51
United Kingdom,GBR,2020-03-04,90
United Kingdom,GBR,2020-03-05,145
United Kingdom,GBR,2020-03-06,199
United Kingdom,GBR,2020-03-07,240
United Kingdom,GBR,2020-03-08,311
United Kingdom,GBR,2020-03-09,375
United Kingdom,GBR,2020-03-10,410
United Kingdom,GBR,2020-03-11,517
United Kingdom,GBR,2020-03-12,724
United Kingdom,GBR,2020-03-13,1071
United Kingdom,GBR,2020-03-14,1506
United Kingdom,GBR,2020-03-15,1901
United Kingdom,GBR,2020-03-16,2185
United Kingdom,GBR,2020-03-17,2571
United Kingdom,GBR,2020-03-18,3025
United Kingdom,GBR,2020-03-19,3543
United Kingdom,GBR,2020-03-20,4124
United Kingdom,GBR,2020-03-21,4680
United Kingdom,GBR,2020-03-22,5455
United Kingdom,GBR,2020-03-23,6286
United Kingdom,GBR,2020-03-24,7206
United Kingdom,GBR,2020-03-25,8893
United Kingdom,GBR,2020-03-26,10463
United Kingdom,GBR,2020-03-27,12145
United Kingdom,GBR,2020-03-28,14144
United Kingdom,GBR,2020-03-29,16046
United Kingdom,GBR,2020-03-30,17637
United Kingdom,GBR,2020-03-31,19094
United Kingdom,GBR,2020-04-01,21000
United Kingdom,GBR,2020-04-02,23110
United Kingdom,GBR,2020-04-03,25335
United Kingdom,GBR,2020-04-04,27120
United Kingdom,GBR,2020-04-05,28818
United Kingdom,GBR,2020-04-06,30020
United Kingdom,GBR,2020-04-07,30758
United Kingdom,GBR,2020-04-08,31836
United Kingdom,GBR,2020-04-09,32850
United Kingdom,GBR,2020-04-10,33105
United Kingdom,GBR,2020-04-11,33156
United Kingdom,GBR,2020-04-12,32630
United Kingdom,GBR,2020-04-13,32239
United Kingdom,GBR,2020-04-14,32190
United Kingdom,GBR,2020-04-15,31120
United Kingdom,GBR,2020-04-16,29978
United Kingdom,GBR,2020-04-17,29902
United Kingdom,GBR,2020-04-18,30319
United Kingdom,GBR,2020-04-19,30969
United Kingdom,GBR,2020-04-20,32128
United Kingdom,GBR,2020-04-21,32502
United Kingdom,GBR,2020-04-22,32740
United Kingdom,GBR,2020-04-23,33201
United Kingdom,GBR,2020-04-24,33648
United Kingdom,GBR,2020-04-25,33522
United Kingdom,GBR,2020-04-26,33506
United Kingdom,GBR,2020-04-27,32519
United Kingdom,GBR,2020-04-28,32114
United Kingdom,GBR,2020-04-29,32412
United Kingdom,GBR,2020-04-30,32335
United Kingdom,GBR,2020-05-01,32251
United Kingdom,GBR,2020-05-02,32046
United Kingdom,GBR,2020-05-03,31851
United Kingdom,GBR,2020-05-04,31352
United Kingdom,GBR,2020-05-05,30878
United Kingdom,GBR,2020-05-06,29537
United Kingdom,GBR,2020-05-07,28504
United Kingdom,GBR,2020-05-08,26903
United Kingdom,GBR,2020-05-09,25729
United Kingdom,GBR,2020-05-10,24027
United Kingdom,GBR,2020-05-11,22939
United Kingdom,GBR,2020-05-12,22274
United Kingdom,GBR,2020-05-13,22488
United Kingdom,GBR,2020-05-14,22212
United Kingdom,GBR,2020-05-15,21710
United Kingdom,GBR,2020-05-16,20553
United Kingdom,GBR,2020-05-17,20019
United Kingdom,GBR,2020-05-18,19931
United Kingdom,GBR,2020-05-19,19431
United Kingdom,GBR,2020-05-20,18400
United Kingdom,GBR,2020-05-21,18053
United Kingdom,GBR,2020-05-22,17442
United Kingdom,GBR,2020-05-23,17379
United Kingdom,GBR,2020-05-24,16906
United Kingdom,GBR,2020-05-25,16356
United Kingdom,GBR,2020-05-26,15892
United Kingdom,GBR,2020-05-27,14936
United Kingdom,GBR,2020-05-28,13943
United Kingdom,GBR,2020-05-29,13049
United Kingdom,GBR,2020-05-30,12239
United Kingdom,GBR,2020-05-31,11713
United Kingdom,GBR,2020-06-01,11313
United Kingdom,GBR,2020-06-02,11020
United Kingdom,GBR,2020-06-03,10834
United Kingdom,GBR,2020-06-04,10256
United Kingdom,GBR,2020-06-05,9800
United Kingdom,GBR,2020-06-06,9292
United Kingdom,GBR,2020-06-07,8884
United Kingdom,GBR,2020-06-08,8556
United Kingdom,GBR,2020-06-09,8198
United Kingdom,GBR,2020-06-10,7858
United Kingdom,GBR,2020-06-11,7531
United Kingdom,GBR,2020-06-12,7358
United Kingdom,GBR,2020-06-13,7122
United Kingdom,GBR,2020-06-14,7052
United Kingdom,GBR,2020-06-15,7134
United Kingdom,GBR,2020-06-16,7238
United Kingdom,GBR,2020-06-17,7184
United Kingdom,GBR,2020-06-18,7122
United Kingdom,GBR,2020-06-19,6943
United Kingdom,GBR,2020-06-20,6952
United Kingdom,GBR,2020-06-21,6892
United Kingdom,GBR,2020-06-22,6689
United Kingdom,GBR,2020-06-23,6499
United Kingdom,GBR,2020-06-24,6353
United Kingdom,GBR,2020-06-25,6133
United Kingdom,GBR,2020-06-26,5893
United Kingdom,GBR,2020-06-27,5597
United Kingdom,GBR,2020-06-28,5270
United Kingdom,GBR,2020-06-29,5240
United Kingdom,GBR,2020-06-30,5053
United Kingdom,GBR,2020-07-01,4878
United Kingdom,GBR,2020-07-02,4618
United Kingdom,GBR,2020-07-03,4493
United Kingdom,GBR,2020-07-04,4373
United Kingdom,GBR,2020-07-05,4275
United Kingdom,GBR,2020-07-06,4021
United Kingdom,GBR,2020-07-07,4130
United Kingdom,GBR,2020-07-08,4120
United Kingdom,GBR,2020-07-09,4106
United Kingdom,GBR,2020-07-10,4167
United Kingdom,GBR,2020-07-11,4283
United Kingdom,GBR,2020-07-12,4283
United Kingdom,GBR,2020-07-13,4342
United Kingdom,GBR,2020-07-14,4150
United Kingdom,GBR,2020-07-15,4176
United Kingdom,GBR,2020-07-16,4272
United Kingdom,GBR,2020-07-17,4336
United Kingdom,GBR,2020-07-18,4326
United Kingdom,GBR,2020-07-19,4340
United Kingdom,GBR,2020-07-20,4387
United Kingdom,GBR,2020-07-21,4469
United Kingdom,GBR,2020-07-22,4559
United Kingdom,GBR,2020-07-23,4642
United Kingdom,GBR,2020-07-24,4681
United Kingdom,GBR,2020-07-25,4777
United Kingdom,GBR,2020-07-26,4969
United Kingdom,GBR,2020-07-27,4994
United Kingdom,GBR,2020-07-28,5109
United Kingdom,GBR,2020-07-29,5148
United Kingdom,GBR,2020-07-30,5216
United Kingdom,GBR,2020-07-31,5462
United Kingdom,GBR,2020-08-01,5600
United Kingdom,GBR,2020-08-02,5524
United Kingdom,GBR,2020-08-03,5553
United Kingdom,GBR,2020-08-04,5554
United Kingdom,GBR,2020-08-05,5745
United Kingdom,GBR,2020-08-06,5955
United Kingdom,GBR,2020-08-07,5984
United Kingdom,GBR,2020-08-08,6143
United Kingdom,GBR,2020-08-09,6418
United Kingdom,GBR,2020-08-10,6569
United Kingdom,GBR,2020-08-11,6632
United Kingdom,GBR,2020-08-12,7071
United Kingdom,GBR,2020-08-13,7383
United Kingdom,GBR,2020-08-14,7534
United Kingdom,GBR,2020-08-15,7585
United Kingdom,GBR,2020-08-16,7797
United Kingdom,GBR,2020-08-17,7801
United Kingdom,GBR,2020-08-18,7776
United Kingdom,GBR,2020-08-19,7575
United Kingdom,GBR,2020-08-20,7313
United Kingdom,GBR,2020-08-21,7353
United Kingdom,GBR,2020-08-22,7695
United Kingdom,GBR,2020-08-23,7728
United Kingdom,GBR,2020-08-24,7856
United Kingdom,GBR,2020-08-25,8085
United Kingdom,GBR,2020-08-26,8087
United Kingdom,GBR,2020-08-27,8241
United Kingdom,GBR,2020-08-28,8347
United Kingdom,GBR,2020-08-29,8440
United Kingdom,GBR,2020-08-30,8854
United Kingdom,GBR,2020-08-31,9242
United Kingdom,GBR,2020-09-01,9582
United Kingdom,GBR,2020-09-02,9795
United Kingdom,GBR,2020-09-03,10813
United Kingdom,GBR,2020-09-04,12502
United Kingdom,GBR,2020-09-05,14063
United Kingdom,GBR,2020-09-06,15523
United Kingdom,GBR,2020-09-07,16844
United Kingdom,GBR,2020-09-08,18138
United Kingdom,GBR,2020-09-09,20556
United Kingdom,GBR,2020-09-10,21638
United Kingdom,GBR,2020-09-11,21926
United Kingdom,GBR,2020-09-12,22402
United Kingdom,GBR,2020-09-13,22634
United Kingdom,GBR,2020-09-14,22753
United Kingdom,GBR,2020-09-15,22442
United Kingdom,GBR,2020-09-16,21939
United Kingdom,GBR,2020-09-17,22120
United Kingdom,GBR,2020-09-18,23154
United Kingdom,GBR,2020-09-19,24201
United Kingdom,GBR,2020-09-20,25850
United Kingdom,GBR,2020-09-21,28069
United Kingdom,GBR,2020-09-22,31255
United Kingdom,GBR,2020-09-23,33454
United Kingdom,GBR,2020-09-24,36344
United Kingdom,GBR,2020-09-25,39041
United Kingdom,GBR,2020-09-26,42048
United Kingdom,GBR,2020-09-27,44393
United Kingdom,GBR,2020-09-28,46314
United Kingdom,GBR,2020-09-29,47997
United Kingdom,GBR,2020-09-30,52353
United Kingdom,GBR,2020-10-01,56278
United Kingdom,GBR,2020-10-02,61899
United Kingdom,GBR,2020-10-03,67574
United Kingdom,GBR,2020-10-04,74110
United Kingdom,GBR,2020-10-05,78967
United Kingdom,GBR,2020-10-06,83897
United Kingdom,GBR,2020-10-07,90667
United Kingdom,GBR,2020-10-08,97551
United Kingdom,GBR,2020-10-09,103407
United Kingdom,GBR,2020-10-10,108475
United Kingdom,GBR,2020-10-11,110514
United Kingdom,GBR,2020-10-12,111495
United Kingdom,GBR,2020-10-13,111744
United Kingdom,GBR,2020-10-14,114662
United Kingdom,GBR,2020-10-15,116528
United Kingdom,GBR,2020-10-16,117875
United Kingdom,GBR,2020-10-17,118056
United Kingdom,GBR,2020-10-18,120078
United Kingdom,GBR,2020-10-19,122312
United Kingdom,GBR,2020-10-20,124421
United Kingdom,GBR,2020-10-21,130622
United Kingdom,GBR,2020-10-22,137119
United Kingdom,GBR,2020-10-23,142913
United Kingdom,GBR,2020-10-24,147782
United Kingdom,GBR,2020-10-25,151561
United Kingdom,GBR,2020-10-26,153113
United Kingdom,GBR,2020-10-27,154697
United Kingdom,GBR,2020-10-28,155632
United Kingdom,GBR,2020-10-29,154370
United Kingdom,GBR,2020-10-30,152557
United Kingdom,GBR,2020-10-31,152696
United Kingdom,GBR,2020-11-01,153892
United Kingdom,GBR,2020-11-02,154131
United Kingdom,GBR,2020-11-03,154206
United Kingdom,GBR,2020-11-04,159324
United Kingdom,GBR,2020-11-05,160916
United Kingdom,GBR,2020-11-06,161042
United Kingdom,GBR,2020-11-07,161491
United Kingdom,GBR,2020-11-08,162260
United Kingdom,GBR,2020-11-09,164353
United Kingdom,GBR,2020-11-10,168627
United Kingdom,GBR,2020-11-11,168212
United Kingdom,GBR,2020-11-12,170058
United Kingdom,GBR,2020-11-13,173788
United Kingdom,GBR,2020-11-14,174551
United Kingdom,GBR,2020-11-15,175280
United Kingdom,GBR,2020-11-16,174737
United Kingdom,GBR,2020-11-17,170726
United Kingdom,GBR,2020-11-18,166168
United Kingdom,GBR,2020-11-19,161867
United Kingdom,GBR,2020-11-20,155186
United Kingdom,GBR,2020-11-21,148401
United Kingdom,GBR,2020-11-22,141113
United Kingdom,GBR,2020-11-23,135423
United Kingdom,GBR,2020-11-24,131085
United Kingdom,GBR,2020-11-25,123157
United Kingdom,GBR,2020-11-26,116348
United Kingdom,GBR,2020-11-27,112086
United Kingdom,GBR,2020-11-28,108806
United Kingdom,GBR,2020-11-29,106260
United Kingdom,GBR,2020-11-30,104813
United Kingdom,GBR,2020-12-01,103770
United Kingdom,GBR,2020-12-02,102944
United Kingdom,GBR,2020-12-03,102949
United Kingdom,GBR,2020-12-04,102811
United Kingdom,GBR,2020-12-05,103910
United Kingdom,GBR,2020-12-06,105190
United Kingdom,GBR,2020-12-07,106997
United Kingdom,GBR,2020-12-08,109876
United Kingdom,GBR,2020-12-09,113262
United Kingdom,GBR,2020-12-10,117643
United Kingdom,GBR,2020-12-11,122876
United Kingdom,GBR,2020-12-12,129932
United Kingdom,GBR,2020-12-13,138488
United Kingdom,GBR,2020-12-14,145183
United Kingdom,GBR,2020-12-15,153718
United Kingdom,GBR,2020-12-16,167331
United Kingdom,GBR,2020-12-17,180644
United Kingdom,GBR,2020-12-18,194162
United Kingdom,GBR,2020-12-19,205683
United Kingdom,GBR,2020-12-20,217712
United Kingdom,GBR,2020-12-21,223713
United Kingdom,GBR,2020-12-22,234513
United Kingdom,GBR,2020-12-23,247508
United Kingdom,GBR,2020-12-24,259605
United Kingdom,GBR,2020-12-25,267114
United Kingdom,GBR,2020-12-26,265069
United Kingdom,GBR,2020-12-27,243069
United Kingdom,GBR,2020-12-28,258590
United Kingdom,GBR,2020-12-29,274044
United Kingdom,GBR,2020-12-30,272260
United Kingdom,GBR,2020-12-31,308875
United Kingdom,GBR,2021-01-01,338100
United Kingdom,GBR,2021-01-02,359655
United Kingdom,GBR,2021-01-03,377718
United Kingdom,GBR,2021-01-04,398262
United Kingdom,GBR,2021-01-05,406077
United Kingdom,GBR,2021-01-06,437641
United Kingdom,GBR,2021-01-07,421189
United Kingdom,GBR,2021-01-08,407812
United Kingdom,GBR,2021-01-09,407052
United Kingdom,GBR,2021-01-10,422675
United Kingdom,GBR,2021-01-11,401056
United Kingdom,GBR,2021-01-12,381895
United Kingdom,GBR,2021-01-13,362515
United Kingdom,GBR,2021-01-14,346524
United Kingdom,GBR,2021-01-15,334249
United Kingdom,GBR,2021-01-16,324534
United Kingdom,GBR,2021-01-17,317881
United Kingdom,GBR,2021-01-18,309096
United Kingdom,GBR,2021-01-19,301514
United Kingdom,GBR,2021-01-20,288879
United Kingdom,GBR,2021-01-21,278757
United Kingdom,GBR,2021-01-22,268234
United Kingdom,GBR,2021-01-23,257264
United Kingdom,GBR,2021-01-24,246142
United Kingdom,GBR,2021-01-25,237236
United Kingdom,GBR,2021-01-26,225198
United Kingdom,GBR,2021-01-27,209978
United Kingdom,GBR,2021-01-28,197183
United Kingdom,GBR,2021-01-29,187500
United Kingdom,GBR,2021-01-30,179771
United Kingdom,GBR,2021-01-31,171875
United Kingdom,GBR,2021-02-01,166698
United Kingdom,GBR,2021-02-02,164927
United Kingdom,GBR,2021-02-03,157162
United Kingdom,GBR,2021-02-04,149697
United Kingdom,GBR,2021-02-05,143308
United Kingdom,GBR,2021-02-06,137028
United Kingdom,GBR,2021-02-07,130901
United Kingdom,GBR,2021-02-08,126054
United Kingdom,GBR,2021-02-09,121935
United Kingdom,GBR,2021-02-10,115157
United Kingdom,GBR,2021-02-11,109117
United Kingdom,GBR,2021-02-12,103102
United Kingdom,GBR,2021-02-13,97748
United Kingdom,GBR,2021-02-14,94014
United Kingdom,GBR,2021-02-15,90729
United Kingdom,GBR,2021-02-16,88060
United Kingdom,GBR,2021-02-17,86601
United Kingdom,GBR,2021-02-18,85315
United Kingdom,GBR,2021-02-19,83358
United Kingdom,GBR,2021-02-20,82012
United Kingdom,GBR,2021-02-21,80167
United Kingdom,GBR,2021-02-22,79445
United Kingdom,GBR,2021-02-23,78548
United Kingdom,GBR,2021-02-24,75470
United Kingdom,GBR,2021-02-25,72294
United Kingdom,GBR,2021-02-26,69199
United Kingdom,GBR,2021-02-27,65430
United Kingdom,GBR,2021-02-28,61484
United Kingdom,GBR,2021-03-01,58120
United Kingdom,GBR,2021-03-02,54895
United Kingdom,GBR,2021-03-03,50430
United Kingdom,GBR,2021-03-04,47585
United Kingdom,GBR,2021-03-05,44910
United Kingdom,GBR,2021-03-06,42823
United Kingdom,GBR,2021-03-07,41508
United Kingdom,GBR,2021-03-08,41187
United Kingdom,GBR,2021-03-09,40724
United Kingdom,GBR,2021-03-10,40422
United Kingdom,GBR,2021-03-11,39992
United Kingdom,GBR,2021-03-12,40070
United Kingdom,GBR,2021-03-13,40066
United Kingdom,GBR,2021-03-14,40316
United Kingdom,GBR,2021-03-15,40069
United Kingdom,GBR,2021-03-16,40084
United Kingdom,GBR,2021-03-17,39897
United Kingdom,GBR,2021-03-18,39272
United Kingdom,GBR,2021-03-19,39000
United Kingdom,GBR,2021-03-20,38699
United Kingdom,GBR,2021-03-21,38162
United Kingdom,GBR,2021-03-22,38028
United Kingdom,GBR,2021-03-23,38993
United Kingdom,GBR,2021-03-24,38749
United Kingdom,GBR,2021-03-25,38370
United Kingdom,GBR,2021-03-26,38616
United Kingdom,GBR,2021-03-27,38600
United Kingdom,GBR,2021-03-28,37987
United Kingdom,GBR,2021-03-29,37471
United Kingdom,GBR,2021-03-30,37111
United Kingdom,GBR,2021-03-31,34848
United Kingdom,GBR,2021-04-01,33143
United Kingdom,GBR,2021-04-02,30885
United Kingdom,GBR,2021-04-03,28943
United Kingdom,GBR,2021-04-04,27123
United Kingdom,GBR,2021-04-05,25900
United Kingdom,GBR,2021-04-06,23282
United Kingdom,GBR,2021-04-07,21830
United Kingdom,GBR,2021-04-08,21364
United Kingdom,GBR,2021-04-09,20651
United Kingdom,GBR,2021-04-10,20124
United Kingdom,GBR,2021-04-11,20330
United Kingdom,GBR,2021-04-12,20202
United Kingdom,GBR,2021-04-13,20166
United Kingdom,GBR,2021-04-14,20303
United Kingdom,GBR,2021-04-15,19485
United Kingdom,GBR,2021-04-16,18744
United Kingdom,GBR,2021-04-17,17942
United Kingdom,GBR,2021-04-18,17336
United Kingdom,GBR,2021-04-19,16678
United Kingdom,GBR,2021-04-20,16886
United Kingdom,GBR,2021-04-21,16743
United Kingdom,GBR,2021-04-22,16789
United Kingdom,GBR,2021-04-23,16985
United Kingdom,GBR,2021-04-24,17049
United Kingdom,GBR,2021-04-25,16722
United Kingdom,GBR,2021-04-26,16564
United Kingdom,GBR,2021-04-27,16099
United Kingdom,GBR,2021-04-28,15987
United Kingdom,GBR,2021-04-29,15624
United Kingdom,GBR,2021-04-30,15415
United Kingdom,GBR,2021-05-01,15236
United Kingdom,GBR,2021-05-02,15041
United Kingdom,GBR,2021-05-03,14910
United Kingdom,GBR,2021-05-04,14312
United Kingdom,GBR,2021-05-05,13770
United Kingdom,GBR,2021-05-06,14145
United Kingdom,GBR,2021-05-07,14215
United Kingdom,GBR,2021-05-08,14311
United Kingdom,GBR,2021-05-09,14468
United Kingdom,GBR,2021-05-10,14644
United Kingdom,GBR,2021-05-11,15430
United Kingdom,GBR,2021-05-12,16155
United Kingdom,GBR,2021-05-13,15931
United Kingdom,GBR,2021-05-14,15697
United Kingdom,GBR,2021-05-15,15553
United Kingdom,GBR,2021-05-16,15509
United Kingdom,GBR,2021-05-17,15528
United Kingdom,GBR,2021-05-18,15144
United Kingdom,GBR,2021-05-19,15193
United Kingdom,GBR,2021-05-20,15676
United Kingdom,GBR,2021-05-21,16154
United Kingdom,GBR,2021-05-22,16489
United Kingdom,GBR,2021-05-23,16918
United Kingdom,GBR,2021-05-24,17290
United Kingdom,GBR,2021-05-25,17693
United Kingdom,GBR,2021-05-26,18204
United Kingdom,GBR,2021-05-27,18819
United Kingdom,GBR,2021-05-28,19928
United Kingdom,GBR,2021-05-29,21158
United Kingdom,GBR,2021-05-30,22380
United Kingdom,GBR,2021-05-31,23380
United Kingdom,GBR,2021-06-01,24218
United Kingdom,GBR,2021-06-02,24746
United Kingdom,GBR,2021-06-03,26750
United Kingdom,GBR,2021-06-04,28996
United Kingdom,GBR,2021-06-05,31507
United Kingdom,GBR,2021-06-06,33779
United Kingdom,GBR,2021-06-07,35510
United Kingdom,GBR,2021-06-08,37880
United Kingdom,GBR,2021-06-09,41929
United Kingdom,GBR,2021-06-10,44394
United Kingdom,GBR,2021-06-11,46436
United Kingdom,GBR,2021-06-12,48221
United Kingdom,GBR,2021-06-13,49979
United Kingdom,GBR,2021-06-14,51532
United Kingdom,GBR,2021-06-15,53133
United Kingdom,GBR,2021-06-16,55549
United Kingdom,GBR,2021-06-17,58453
United Kingdom,GBR,2021-06-18,61295
United Kingdom,GBR,2021-06-19,64358
United Kingdom,GBR,2021-06-20,67059
United Kingdom,GBR,2021-06-21,69222
United Kingdom,GBR,2021-06-22,72174
United Kingdom,GBR,2021-06-23,78120
United Kingdom,GBR,2021-06-24,84722
United Kingdom,GBR,2021-06-25,92021
United Kingdom,GBR,2021-06-26,99629
United Kingdom,GBR,2021-06-27,107478
United Kingdom,GBR,2021-06-28,115332
United Kingdom,GBR,2021-06-29,123747
United Kingdom,GBR,2021-06-30,135857
United Kingdom,GBR,2021-07-01,146654
United Kingdom,GBR,2021-07-02,157226
United Kingdom,GBR,2021-07-03,167306
United Kingdom,GBR,2021-07-04,175476
United Kingdom,GBR,2021-07-05,183185
United Kingdom,GBR,2021-07-06,189853
United Kingdom,GBR,2021-07-07,196354
United Kingdom,GBR,2021-07-08,204215
United Kingdom,GBR,2021-07-09,213889
United Kingdom,GBR,2021-07-10,219115
United Kingdom,GBR,2021-07-11,225580
United Kingdom,GBR,2021-07-12,229949
United Kingdom,GBR,2021-07-13,235282
United Kingdom,GBR,2021-07-14,244874
United Kingdom,GBR,2021-07-15,256521
United Kingdom,GBR,2021-07-16,272834
United Kingdom,GBR,2021-07-17,300814
United Kingdom,GBR,2021-07-18,323274
United Kingdom,GBR,2021-07-19,333371
United Kingdom,GBR,2021-07-20,339050
United Kingdom,GBR,2021-07-21,342463
United Kingdom,GBR,2021-07-22,334632
United Kingdom,GBR,2021-07-23,315270
United Kingdom,GBR,2021-07-24,284548
United Kingdom,GBR,2021-07-25,257101
United Kingdom,GBR,2021-07-26,241477
United Kingdom,GBR,2021-07-27,227482
United Kingdom,GBR,2021-07-28,209539
United Kingdom,GBR,2021-07-29,199245
United Kingdom,GBR,2021-07-30,193934
United Kingdom,GBR,2021-07-31,191088
United Kingdom,GBR,2021-08-01,188020
United Kingdom,GBR,2021-08-02,185738
United Kingdom,GBR,2021-08-03,184536
United Kingdom,GBR,2021-08-04,184395
United Kingdom,GBR,2021-08-05,185286
United Kingdom,GBR,2021-08-06,187387
United Kingdom,GBR,2021-08-07,190615
United Kingdom,GBR,2021-08-08,193901
United Kingdom,GBR,2021-08-09,195871
United Kingdom,GBR,2021-08-10,197773
United Kingdom,GBR,2021-08-11,200095
United Kingdom,GBR,2021-08-12,201140
United Kingdom,GBR,2021-08-13,202152
United Kingdom,GBR,2021-08-14,202218
United Kingdom,GBR,2021-08-15,203157
United Kingdom,GBR,2021-08-16,205674
United Kingdom,GBR,2021-08-17,208114
United Kingdom,GBR,2021-08-18,212859
United Kingdom,GBR,2021-08-19,219261
United Kingdom,GBR,2021-08-20,224650
United Kingdom,GBR,2021-08-21,229425
United Kingdom,GBR,2021-08-22,232682
United Kingdom,GBR,2021-08-23,236161
United Kingdom,GBR,2021-08-24,239577
United Kingdom,GBR,2021-08-25,242385
United Kingdom,GBR,2021-08-26,242147
United Kingdom,GBR,2021-08-27,242185
United Kingdom,GBR,2021-08-28,243297
United Kingdom,GBR,2021-08-29,244811
United Kingdom,GBR,2021-08-30,243876
United Kingdom,GBR,2021-08-31,241269
United Kingdom,GBR,2021-09-01,236328
United Kingdom,GBR,2021-09-02,243858
United Kingdom,GBR,2021-09-03,248613
United Kingdom,GBR,2021-09-04,253328
United Kingdom,GBR,2021-09-05,258216
United Kingdom,GBR,2021-09-06,262425
United Kingdom,GBR,2021-09-07,268092
United Kingdom,GBR,2021-09-08,278247
United Kingdom,GBR,2021-09-09,271654
United Kingdom,GBR,2021-09-10,263971
United Kingdom,GBR,2021-09-11,255617
United Kingdom,GBR,2021-09-12,246171
United Kingdom,GBR,2021-09-13,237894
United Kingdom,GBR,2021-09-14,230151
United Kingdom,GBR,2021-09-15,219880
United Kingdom,GBR,2021-09-16,212696
United Kingdom,GBR,2021-09-17,207261
United Kingdom,GBR,2021-09-18,202997
United Kingdom,GBR,2021-09-19,203289
United Kingdom,GBR,2021-09-20,206401
United Kingdom,GBR,2021-09-21,213425
United Kingdom,GBR,2021-09-22,219535
United Kingdom,GBR,2021-09-23,226948
United Kingdom,GBR,2021-09-24,233290
United Kingdom,GBR,2021-09-25,239431
United Kingdom,GBR,2021-09-26,242060
United Kingdom,GBR,2021-09-27,243982
United Kingdom,GBR,2021-09-28,244981
United Kingdom,GBR,2021-09-29,245802
United Kingdom,GBR,2021-09-30,243502
United Kingdom,GBR,2021-10-01,241583
United Kingdom,GBR,2021-10-02,238336
United Kingdom,GBR,2021-10-03,235286
United Kingdom,GBR,2021-10-04,233035
United Kingdom,GBR,2021-10-05,233011
United Kingdom,GBR,2021-10-06,235155
United Kingdom,GBR,2021-10-07,237886
United Kingdom,GBR,2021-10-08,242313
United Kingdom,GBR,2021-10-09,248174
United Kingdom,GBR,2021-10-10,254728
United Kingdom,GBR,2021-10-11,260718
United Kingdom,GBR,2021-10-12,265077
United Kingdom,GBR,2021-10-13,271648
United Kingdom,GBR,2021-10-14,280690
United Kingdom,GBR,2021-10-15,289201
United Kingdom,GBR,2021-10-16,297155
United Kingdom,GBR,2021-10-17,305103
United Kingdom,GBR,2021-10-18,310675
United Kingdom,GBR,2021-10-19,318009
United Kingdom,GBR,2021-10-20,325448
United Kingdom,GBR,2021-10-21,329656
United Kingdom,GBR,2021-10-22,333542
United Kingdom,GBR,2021-10-23,332317
United Kingdom,GBR,2021-10-24,329421
United Kingdom,GBR,2021-10-25,326646
United Kingdom,GBR,2021-10-26,318658
United Kingdom,GBR,2021-10-27,308381
United Kingdom,GBR,2021-10-28,297976
United Kingdom,GBR,2021-10-29,289360
United Kingdom,GBR,2021-10-30,285556
United Kingdom,GBR,2021-10-31,285143
United Kingdom,GBR,2021-11-01,283609
United Kingdom,GBR,2021-11-02,282659
United Kingdom,GBR,2021-11-03,280302
United Kingdom,GBR,2021-11-04,276197
United Kingdom,GBR,2021-11-05,269138
United Kingdom,GBR,2021-11-06,261410
