Entity,Code,Day,Weekly deaths
United States,USA,2023-06-15,613
United States,USA,2023-06-16,613
United States,USA,2023-06-17,613
United States,USA,2023-06-18,613
United States,USA,2023-06-19,613
United States,USA,2023-06-20,584
United States,USA,2023-06-21,584
United States,USA,2023-06-22,584
United States,USA,2023-06-23,584
United States,USA,2023-06-24,584
United States,USA,2023-06-25,584
United States,USA,2023-06-26,584
United States,USA,2023-06-27,543
United States,USA,2023-06-28,543
United States,USA,2023-06-29,543
United States,USA,2023-06-30,543
United States,USA,2023-07-01,543
United States,USA,2023-07-02,543
United States,USA,2023-07-03,543
United States,USA,2023-07-04,493
United States,USA,2023-07-05,493
United States,USA,2023-07-06,493
United States,USA,2023-07-07,493
United States,USA,2023-07-08,493
United States,USA,2023-07-09,493
United States,USA,2023-07-10,493
United States,USA,2023-07-11,510
United States,USA,2023-07-12,510
United States,USA,2023-07-13,510
United States,USA,2023-07-14,510
United States,USA,2023-07-15,510
United States,USA,2023-07-16,510
United States,USA,2023-07-17,510
United States,USA,2023-07-18,540
United States,USA,2023-07-19,540
United States,USA,2023-07-20,540
United States,USA,2023-07-21,540
United States,USA,2023-07-22,540
United States,USA,2023-07-23,540
United States,USA,2023-07-24,540
United States,USA,2023-07-25,554
United States,USA,2023-07-26,554
United States,USA,2023-07-27,554
United States,USA,2023-07-28,554
United States,USA,2023-07-29,554
United States,USA,2023-07-30,554
United States,USA,2023-07-31,554
United States,USA,2023-08-01,673
United States,USA,2023-08-02,673
United States,USA,2023-08-03,673
United States,USA,2023-08-04,673
United States,USA,2023-08-05,673
United States,USA,2023-08-06,673
United States,USA,2023-08-07,673
United States,USA,2023-08-08,754
United States,USA,2023-08-09,754
United States,USA,2023-08-10,754
United States,USA,2023-08-11,754
United States,USA,2023-08-12,754
United States,USA,2023-08-13,754
United States,USA,2023-08-14,754
United States,USA,2023-08-15,925
United States,USA,2023-08-16,925
United States,USA,2023-08-17,925
United States,USA,2023-08-18,925
United States,USA,2023-08-19,925
United States,USA,2023-08-20,925
United States,USA,2023-08-21,925
United States,USA,2023-08-22,1068
United States,USA,2023-08-23,1068
United States,USA,2023-08-24,1068
United States,USA,2023-08-25,1068
United States,USA,2023-08-26,1068
United States,USA,2023-08-27,1068
United States,USA,2023-08-28,1068
United States,USA,2023-08-29,1188
United States,USA,2023-08-30,1188
United States,USA,2023-08-31,1188
United States,USA,2023-09-01,1188
United States,USA,2023-09-02,1188
United States,USA,2023-09-03,1188
United States,USA,2023-09-04,1188
United States,USA,2023-09-05,1317
United States,USA,2023-09-06,1317
United States,USA,2023-09-07,1317
United States,USA,2023-09-08,1317
United States,USA,2023-09-09,1317
United States,USA,2023-09-10,1317
United States,USA,2023-09-11,1317
United States,USA,2023-09-12,1411
United States,USA,2023-09-13,1411
United States,USA,2023-09-14,1411
United States,USA,2023-09-15,1411
United States,USA,2023-09-16,1411
United States,USA,2023-09-17,1411
United States,USA,2023-09-18,1411
United States,USA,2023-09-19,1418
United States,USA,2023-09-20,1418
United States,USA,2023-09-21,1418
United States,USA,2023-09-22,1418
United States,USA,2023-09-23,1418
United States,USA,2023-09-24,1418
United States,USA,2023-09-25,1418
United States,USA,2023-09-26,1459
United States,USA,2023-09-27,1459
United States,USA,2023-09-28,1459
United States,USA,2023-09-29,1459
United States,USA,2023-09-30,1459
United States,USA,2023-10-01,1459
United States,USA,2023-10-02,1459
United States,USA,2023-10-03,1402
United States,USA,2023-10-04,1402
United States,USA,2023-10-05,1402
United States,USA,2023-10-06,1402
United States,USA,2023-10-07,1402
United States,USA,2023-10-08,1402
United States,USA,2023-10-09,1402
United States,USA,2023-10-10,1317
United States,USA,2023-10-11,1317
United States,USA,2023-10-12,1317
United States,USA,2023-10-13,1317
United States,USA,2023-10-14,1317
United States,USA,2023-10-15,1317
United States,USA,2023-10-16,1317
United States,USA,2023-10-17,1392
United States,USA,2023-10-18,1392
United States,USA,2023-10-19,1392
United States,USA,2023-10-20,1392
United States,USA,2023-10-21,1392
United States,USA,2023-10-22,1392
United States,USA,2023-10-23,1392
United States,USA,2023-10-24,1292
United States,USA,2023-10-25,1292
United States,USA,2023-10-26,1292
United States,USA,2023-10-27,1292
United States,USA,2023-10-28,1292
United States,USA,2023-10-29,1292
United States,USA,2023-10-30,1292
United States,USA,2023-10-31,1247
United States,USA,2023-11-01,1247
United States,USA,2023-11-02,1247
United States,USA,2023-11-03,1247
United States,USA,2023-11-04,1247
United States,USA,2023-11-05,1247
United States,USA,2023-11-06,1247
United States,USA,2023-11-07,1394
United States,USA,2023-11-08,1394
United States,USA,2023-11-09,1394
United States,USA,2023-11-10,1394
United States,USA,2023-11-11,1394
United States,USA,2023-11-12,1394
United States,USA,2023-11-13,1394
United States,USA,2023-11-14,1431
United States,USA,2023-11-15,1431
United States,USA,2023-11-16,1431
United States,USA,2023-11-17,1431
United States,USA,2023-11-18,1431
United States,USA,2023-11-19,1431
United States,USA,2023-11-20,1431
United States,USA,2023-11-21,1428
United States,USA,2023-11-22,1428
United States,USA,2023-11-23,1428
United States,USA,2023-11-24,1428
United States,USA,2023-11-25,1428
United States,USA,2023-11-26,1428
United States,USA,2023-11-27,1428
United States,USA,2023-11-28,1733
United States,USA,2023-11-29,1733
United States,USA,2023-11-30,1733
United States,USA,2023-12-01,1733
United States,USA,2023-12-02,1733
United States,USA,2023-12-03,1733
United States,USA,2023-12-04,1733
United States,USA,2023-12-05,1794
United States,USA,2023-12-06,1794
United States,USA,2023-12-07,1794
United States,USA,2023-12-08,1794
United States,USA,2023-12-09,1794
United States,USA,2023-12-10,1794
United States,USA,2023-12-11,1794
United States,USA,2023-12-12,1851
United States,USA,2023-12-13,1851
United States,USA,2023-12-14,1851
United States,USA,2023-12-15,1851
United States,USA,2023-12-16,1851
United States,USA,2023-12-17,1851
United States,USA,2023-12-18,1851
United States,USA,2023-12-19,1937
United States,USA,2023-12-20,1937
United States,USA,2023-12-21,1937
United States,USA,2023-12-22,1937
United States,USA,2023-12-23,1937
United States,USA,2023-12-24,1937
United States,USA,2023-12-25,1937
United States,USA,2023-12-26,2233
United States,USA,2023-12-27,2233
United States,USA,2023-12-28,2233
United States,USA,2023-12-29,2233
United States,USA,2023-12-30,2233
United States,USA,2023-12-31,2233
United States,USA,2024-01-01,2233
United States,USA,2024-01-02,2499
United States,USA,2024-01-03,2499
United States,USA,2024-01-04,2499
United States,USA,2024-01-05,2499
United States,USA,2024-01-06,2499
United States,USA,2024-01-07,2499
United States,USA,2024-01-08,2499
United States,USA,2024-01-09,2588
United States,USA,2024-01-10,2588
United States,USA,2024-01-11,2588
United States,USA,2024-01-12,2588
United States,USA,2024-01-13,2588
United States,USA,2024-01-14,2588
United States,USA,2024-01-15,2588
United States,USA,2024-01-16,2365
United States,USA,2024-01-17,2365
United States,USA,2024-01-18,2365
United States,USA,2024-01-19,2365
United States,USA,2024-01-20,2365
United States,USA,2024-01-21,2365
United States,USA,2024-01-22,2365
United States,USA,2024-01-23,2138
United States,USA,2024-01-24,2138
United States,USA,2024-01-25,2138
United States,USA,2024-01-26,2138
United States,USA,2024-01-27,2138
United States,USA,2024-01-28,2138
United States,USA,2024-01-29,2138
United States,USA,2024-01-30,1747
United States,USA,2024-01-31,1747
United States,USA,2024-02-01,1747
United States,USA,2024-02-02,1747
United States,USA,2024-02-03,1747
United States,USA,2024-02-04,1747
United States,USA,2024-02-05,1747
United States,USA,2024-02-06,1625
United States,USA,2024-02-07,1625
United States,USA,2024-02-08,1625
United States,USA,2024-02-09,1625
United States,USA,2024-02-10,1625
United States,USA,2024-02-11,1625
United States,USA,2024-02-12,1625
United States,USA,2024-02-13,1393
United States,USA,2024-02-14,1393
United States,USA,2024-02-15,1393
United States,USA,2024-02-16,1393
United States,USA,2024-02-17,1393
United States,USA,2024-02-18,1393
United States,USA,2024-02-19,1393
United States,USA,2024-02-20,1327
United States,USA,2024-02-21,1327
United States,USA,2024-02-22,1327
United States,USA,2024-02-23,1327
United States,USA,2024-02-24,1327
United States,USA,2024-02-25,1327
United States,USA,2024-02-26,1327
United States,USA,2024-02-27,1272
United States,USA,2024-02-28,1272
United States,USA,2024-02-29,1272
United States,USA,2024-03-01,1272
United States,USA,2024-03-02,1272
United States,USA,2024-03-03,1272
United States,USA,2024-03-04,1272
United States,USA,2024-03-05,1103
United States,USA,2024-03-06,1103
United States,USA,2024-03-07,1103
United States,USA,2024-03-08,1103
United States,USA,2024-03-09,1103
United States,USA,2024-03-10,1103
United States,USA,2024-03-11,1103
United States,USA,2024-03-12,1045
United States,USA,2024-03-13,1045
United States,USA,2024-03-14,1045
United States,USA,2024-03-15,1045
United States,USA,2024-03-16,1045
United States,USA,2024-03-17,1045
United States,USA,2024-03-18,1045
United States,USA,2024-03-19,849
United States,USA,2024-03-20,849
United States,USA,2024-03-21,849
United States,USA,2024-03-22,849
United States,USA,2024-03-23,849
United States,USA,2024-03-24,849
United States,USA,2024-03-25,849
United States,USA,2024-03-26,741
United States,USA,2024-03-27,741
United States,USA,2024-03-28,741
United States,USA,2024-03-29,741
United States,USA,2024-03-30,741
United States,USA,2024-03-31,741
United States,USA,2024-04-01,741
United States,USA,2024-04-02,633
United States,USA,2024-04-03,633
United States,USA,2024-04-04,633
United States,USA,2024-04-05,633
United States,USA,2024-04-06,633
United States,USA,2024-04-07,633
United States,USA,2024-04-08,633
United States,USA,2024-04-09,571
United States,USA,2024-04-10,571
United States,USA,2024-04-11,571
United States,USA,2024-04-12,571
United States,USA,2024-04-13,571
United States,USA,2024-04-14,571
United States,USA,2024-04-15,571
United States,USA,2024-04-16,500
United States,USA,2024-04-17,500
United States,USA,2024-04-18,500
United States,USA,2024-04-19,500
United States,USA,2024-04-20,500
United States,USA,2024-04-21,500
United States,USA,2024-04-22,500
United States,USA,2024-04-23,428
United States,USA,2024-04-24,428
United States,USA,2024-04-25,428
United States,USA,2024-04-26,428
United States,USA,2024-04-27,428
United States,USA,2024-04-28,428
United States,USA,2024-04-29,428
United States,USA,2024-04-30,426
United States,USA,2024-05-01,426
United States,USA,2024-05-02,426
United States,USA,2024-05-03,426
United States,USA,2024-05-04,426
United States,USA,2024-05-05,426
United States,USA,2024-05-06,426
United States,USA,2024-05-07,335
United States,USA,2024-05-08,335
United States,USA,2024-05-09,335
United States,USA,2024-05-10,335
United States,USA,2024-05-11,335
United States,USA,2024-05-12,335
United States,USA,2024-05-13,335
United States,USA,2024-05-14,338
United States,USA,2024-05-15,338
United States,USA,2024-05-16,338
United States,USA,2024-05-17,338
United States,USA,2024-05-18,338
United States,USA,2024-05-19,338
United States,USA,2024-05-20,338
United States,USA,2024-05-21,343
United States,USA,2024-05-22,343
United States,USA,2024-05-23,343
United States,USA,2024-05-24,343
United States,USA,2024-05-25,343
United States,USA,2024-05-26,343
United States,USA,2024-05-27,343
United States,USA,2024-05-28,326
United States,USA,2024-05-29,326
United States,USA,2024-05-30,326
United States,USA,2024-05-31,326
United States,USA,2024-06-01,326
United States,USA,2024-06-02,326
United States,USA,2024-06-03,326
United States,USA,2024-06-04,313
United States,USA,2024-06-05,313
United States,USA,2024-06-06,313
United States,USA,2024-06-07,313
United States,USA,2024-06-08,313
United States,USA,2024-06-09,313
United States,USA,2024-06-10,313
United States,USA,2024-06-11,367
United States,USA,2024-06-12,367
United States,USA,2024-06-13,367
United States,USA,2024-06-14,367
United States,USA,2024-06-15,367
United States,USA,2024-06-16,367
United States,USA,2024-06-17,367
United States,USA,2024-06-18,433
United States,USA,2024-06-19,433
United States,USA,2024-06-20,433
United States,USA,2024-06-21,433
United States,USA,2024-06-22,433
United States,USA,2024-06-23,433
United States,USA,2024-06-24,433
United States,USA,2024-06-25,442
United States,USA,2024-06-26,442
United States,USA,2024-06-27,442
United States,USA,2024-06-28,442
United States,USA,2024-06-29,442
United States,USA,2024-06-30,442
United States,USA,2024-07-01,442
United States,USA,2024-07-02,522
United States,USA,2024-07-03,522
United States,USA,2024-07-04,522
United States,USA,2024-07-05,522
United States,USA,2024-07-06,522
United States,USA,2024-07-07,522
United States,USA,2024-07-08,522
United States,USA,2024-07-09,580
United States,USA,2024-07-10,580
United States,USA,2024-07-11,580
United States,USA,2024-07-12,580
United States,USA,2024-07-13,580
United States,USA,2024-07-14,580
United States,USA,2024-07-15,580
United States,USA,2024-07-16,717
United States,USA,2024-07-17,717
United States,USA,2024-07-18,717
United States,USA,2024-07-19,717
United States,USA,2024-07-20,717
United States,USA,2024-07-21,717
United States,USA,2024-07-22,717
United States,USA,2024-07-23,853
United States,USA,2024-07-24,853
United States,USA,2024-07-25,853
United States,USA,2024-07-26,853
United States,USA,2024-07-27,853
United States,USA,2024-07-28,853
United States,USA,2024-07-29,853
United States,USA,2024-07-30,980
United States,USA,2024-07-31,980
United States,USA,2024-08-01,980
United States,USA,2024-08-02,980
United States,USA,2024-08-03,980
United States,USA,2024-08-04,980
United States,USA,2024-08-05,980
United States,USA,2024-08-06,1056
United States,USA,2024-08-07,1056
United States,USA,2024-08-08,1056
United States,USA,2024-08-09,1056
United States,USA,2024-08-10,1056
United States,USA,2024-08-11,1056
United States,USA,2024-08-12,1056
United States,USA,2024-08-13,1073
United States,USA,2024-08-14,1073
United States,USA,2024-08-15,1073
United States,USA,2024-08-16,1073
United States,USA,2024-08-17,1073
United States,USA,2024-08-18,1073
United States,USA,2024-08-19,1073
United States,USA,2024-08-20,1237
United States,USA,2024-08-21,1237
United States,USA,2024-08-22,1237
United States,USA,2024-08-23,1237
United States,USA,2024-08-24,1237
United States,USA,2024-08-25,1237
United States,USA,2024-08-26,1237
United States,USA,2024-08-27,1341
United States,USA,2024-08-28,1341
United States,USA,2024-08-29,1341
United States,USA,2024-08-30,1341
United States,USA,2024-08-31,1341
United States,USA,2024-09-01,1341
United States,USA,2024-09-02,1341
United States,USA,2024-09-03,1210
United States,USA,2024-09-04,1210
United States,USA,2024-09-05,1210
United States,USA,2024-09-06,1210
United States,USA,2024-09-07,1210
United States,USA,2024-09-08,1210
United States,USA,2024-09-09,1210
United States,USA,2024-09-10,1224
United States,USA,2024-09-11,1224
United States,USA,2024-09-12,1224
United States,USA,2024-09-13,1224
United States,USA,2024-09-14,1224
United States,USA,2024-09-15,1224
United States,USA,2024-09-16,1224
United States,USA,2024-09-17,1084
United States,USA,2024-09-18,1084
United States,USA,2024-09-19,1084
United States,USA,2024-09-20,1084
United States,USA,2024-09-21,1084
United States,USA,2024-09-22,1084
United States,USA,2024-09-23,1084
United States,USA,2024-09-24,1014
United States,USA,2024-09-25,1014
United States,USA,2024-09-26,1014
United States,USA,2024-09-27,1014
United States,USA,2024-09-28,1014
United States,USA,2024-09-29,1014
United States,USA,2024-09-30,1014
United States,USA,2024-10-01,956
United States,USA,2024-10-02,956
United States,USA,2024-10-03,956
United States,USA,2024-10-04,956
United States,USA,2024-10-05,956
United States,USA,2024-10-06,956
United States,USA,2024-10-07,956
United States,USA,2024-10-08,793
United States,USA,2024-10-09,793
United States,USA,2024-10-10,793
United States,USA,2024-10-11,793
United States,USA,2024-10-12,793
United States,USA,2024-10-13,793
United States,USA,2024-10-14,793
United States,USA,2024-10-15,707
United States,USA,2024-10-16,707
United States,USA,2024-10-17,707
United States,USA,2024-10-18,707
United States,USA,2024-10-19,707
United States,USA,2024-10-20,707
United States,USA,2024-10-21,707
United States,USA,2024-10-22,614
United States,USA,2024-10-23,614
United States,USA,2024-10-24,614
United States,USA,2024-10-25,614
United States,USA,2024-10-26,614
United States,USA,2024-10-27,614
United States,USA,2024-10-28,614
United States,USA,2024-10-29,561
United States,USA,2024-10-30,561
United States,USA,2024-10-31,561
United States,USA,2024-11-01,561
United States,USA,2024-11-02,561
United States,USA,2024-11-03,561
United States,USA,2024-11-04,561
United States,USA,2024-11-05,485
United States,USA,2024-11-06,485
United States,USA,2024-11-07,485
United States,USA,2024-11-08,485
United States,USA,2024-11-09,485
United States,USA,2024-11-10,485
United States,USA,2024-11-11,485
United States,USA,2024-11-12,373
United States,USA,2024-11-13,373
United States,USA,2024-11-14,373
United States,USA,2024-11-15,373
United States,USA,2024-11-16,373
United States,USA,2024-11-17,373
